time/ns,Line 0/um,Line 1/um,Line 2/um,Line 3/um,Line 4/um,Line 5/um,Line 6/um,Line 7/um,Line 8/um,Line 9/um,Line 10/um,Line 11/um,Line 12/um,Line 13/um,Line 14/um,Line 15/um,Line 16/um,Line 17/um,Line 18/um,Line 19/um,Line 20/um,Line 21/um,Line 22/um,Line 23/um,Line 24/um,Line 25/um,Line 26/um,Line 27/um,Line 28/um,Line 29/um,Line 30/um,Line 31/um,Line 32/um,Line 33/um,Line 34/um,Line 35/um,Line 36/um,Line 37/um,Line 38/um,Line 39/um,Line 40/um,Line 41/um,Line 42/um,Line 43/um,Line 44/um,Line 45/um,Line 46/um,Line 47/um,Line 48/um,Line 49/um,Line 50/um,Line 51/um,Line 52/um,Line 53/um,Line 54/um,Line 55/um,Line 56/um,Line 57/um,Line 58/um,Line 59/um,Line 60/um,Line 61/um,Line 62/um,Line 63/um,Line 64/um,Line 65/um,Line 66/um,Line 67/um,Line 68/um,Line 69/um,Line 70/um,Line 71/um,Line 72/um,Line 73/um,Line 74/um,Line 75/um,Line 76/um,Line 77/um,Line 78/um,Line 79/um,Line 80/um,Line 81/um,Line 82/um,Line 83/um,Line 84/um,Line 85/um,Line 86/um
0.640,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23577,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.01724,191.41683,195.8116,200.13313000000002,204.20152000000002,207.75742,210.61474,212.8121,214.04989999999998,214.60333000000003,215.1638,215.7174,216.2558,216.76104,217.22881999999998,217.89280000000002,218.6929,219.54312,220.403,221.14100000000002,221.9709,222.80980999999997,223.43482,223.90022,224.3196,224.8058,225.4322,226.2927,227.51489999999998,229.32091000000003,232.385,236.81601,243.06060000000002,251.96502999999998,262.9965,275.252,288.20322,301.6013,315.3302,329.37712,343.83203000000003,358.82730000000004,374.52399999999994,391.40962,410.54760000000005
0.650,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23577,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.01724,191.41681,195.80934000000002,200.11669999999998,204.14832,207.642,210.42192,212.5457,213.7597,214.32152,214.89129999999997,215.44230000000002,215.98692,216.508,216.98344,217.67680000000001,218.50533,219.37290000000002,220.2588,221.0269,221.841,222.61360000000002,223.1609,223.55822,223.92100000000002,224.3536,224.92464,225.7258,226.8868,228.64310999999998,231.72933,236.28273000000002,242.8309,252.1514,263.5537,276.1363,289.37712,303.04171,317.02610999999996,331.32300000000004,346.02742,361.28380000000004,377.25620000000004,394.4324,413.89752000000004
0.660,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23577,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.01724,191.41680000000002,195.8064,200.0981,204.0904,207.51934,210.22140000000002,212.27329999999998,213.46634,214.03040000000001,214.607,215.1581,215.71114,216.25334,216.73680000000002,217.4568,218.31531,219.20094,220.1097,220.8896,221.65879999999999,222.34804,222.8133,223.14844,223.4643,223.85373,224.38070000000002,225.13341,226.244,227.96312,231.08391,235.7708,242.6276,252.3626,264.13213,277.03749999999997,290.5647,304.49273,318.7297,333.2737,348.22501,363.7394,379.9845,397.44849999999997,417.23784
0.670,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23577,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.01724,191.4167,195.80254,200.0766,204.02623000000003,207.3873,210.00979999999998,211.98999999999998,213.1635,213.725,214.3057,214.86084,215.42532,215.9928,216.48523999999998,217.22910000000002,218.11923000000002,219.0247,219.94702,220.70782,221.39824,221.9912,222.37762,222.6621,222.94284000000002,223.29984000000002,223.79260000000002,224.5073,225.57824,227.27262000000002,230.43939999999998,235.2726,242.4484,252.60161,264.74064,277.96979999999996,291.7849,305.97764,320.4684,335.261,350.46041,366.2337,382.753,400.5069,420.6227
0.680,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23577,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.01724,191.41660000000002,195.79734000000002,200.0502,203.95044000000001,207.2355,209.7715,211.67561,212.82762,213.38370999999998,213.9674,214.53041,215.11010000000002,215.7081,216.2121,216.978,217.90303,218.83044,219.7362,220.42929999999998,221.0086,221.494,221.81119999999999,222.05921999999998,222.31671,222.65133999999998,223.11810000000003,223.80374,224.84574,226.5283,229.75490000000002,234.7583,242.28574,252.8872,265.42212,278.9975,293.12103,307.59744,322.35991,337.41883,352.8842,368.9345,385.7476,403.8125,424.2788
0.690,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23577,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.01724,191.41642000000002,195.7917,200.02344,203.8769,207.09212000000002,209.5505,211.38819999999998,212.51989999999998,213.07010000000002,213.6565,214.2287,214.8239,215.4512,215.96730000000002,216.7503,217.7058,218.63974000000002,219.48773,220.08132,220.55229999999997,220.9528,221.22913,221.46014,221.70694,222.03119999999998,222.4848,223.15563,224.18372,225.86861,229.1559,234.3212,242.1682,253.16479999999999,266.0496,279.9305,294.3268,309.0539,324.05643999999995,339.35083999999995,355.05134,371.3461,388.41880000000003,406.75910000000005,427.5358
0.700,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23577,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.01724,191.4162,195.78439999999998,199.9913,203.79163,206.93030000000002,209.30543,211.0737,212.1825,212.7261,213.316,213.8999,214.5131,215.1732,215.7041,216.5036,217.48082,218.38102,219.1186,219.589,219.95401,220.2863,220.5399,220.7627,221.005,221.3261,221.7765,222.4435,223.46943000000002,225.1701,228.52821,233.87689999999998,242.07124,253.48441,266.73953,280.9437,295.62903,310.6218,325.87863000000004,341.42251999999996,357.3722,373.9256,391.27331000000004,409.90569999999997,431.01184
0.710,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23577,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.01724,191.4158,195.7756,199.95461999999998,203.6983,206.75752,209.04840000000002,210.7482,211.8333,212.37019999999998,212.96450000000002,213.56210000000002,214.1943,214.88821000000002,215.43644,216.248,217.20550000000003,218.0094,218.6069,218.96329999999998,219.2525,219.54330000000002,219.78722,220.00584,220.24773000000002,220.57219999999998,221.0291,221.70452,222.74280000000002,224.47242999999997,227.9076,233.45232000000001,242.00322,253.83052999999998,267.4557,281.983,296.9578,312.2165,327.7278,343.5215,359.72062,376.53249999999997,394.15529999999995,413.0805,434.51692
0.720,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23577,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.01724,191.415,195.7644,199.9103,203.58950000000002,206.5612,208.7611,210.38921,211.4487,211.97931,212.57931000000002,213.1937,213.8471,214.5761,215.14384,215.931,216.7902,217.43880000000001,217.8905,218.1651,218.4186,218.6893,218.9279,219.14489999999998,219.38889999999998,219.72080000000003,220.1914,220.8884,221.95690000000002,223.7314,227.2551,233.02352,241.96343,254.2279,268.2461,283.11699999999996,298.4001,313.94194,329.72402,345.78369999999995,362.24853,379.33509999999995,397.25054,416.48789999999997,438.27650000000006
0.730,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23577,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.01724,191.414,195.75271,199.86653,203.4859,206.3786,208.4981,210.06472000000002,211.10200999999998,211.6285,212.23430000000002,212.8651,213.53753,214.29279999999997,214.85443999999998,215.5545,216.27000999999998,216.7774,217.13392000000002,217.37831999999997,217.62980000000002,217.89871,218.13724,218.35463,218.60190000000003,218.94132,219.4265,220.15051,221.25894,223.0843,226.69203,232.66931000000002,241.9566,254.5993,268.9598,284.13062,299.6832,315.47244,331.491,347.78299999999996,364.47994,381.80612,399.97693,419.48724,441.58402
0.740,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23577,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.01722,191.41234,195.738,199.81390000000002,203.36491,206.1705,208.2028,209.70450000000002,210.7189,211.24259999999998,211.85600999999997,212.50560000000002,213.19629999999998,213.9435,214.43283,214.984,215.5306,215.9168,216.22121,216.4638,216.7233,217.00151,217.2488,217.47233,217.72529999999998,218.07344,218.57554000000002,219.33352,220.4957,222.38731,226.0944,232.311,241.9785,255.0233,269.75010000000003,285.2428,301.08474,317.13984,333.41220999999996,349.95369999999997,366.9,384.48303000000004,402.92784,422.73159999999996,445.15979999999996
0.750,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23577,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.0172,191.40994,195.72023000000002,199.7536,203.23071000000002,205.94503,207.88813,209.32532,210.31804000000002,210.841,211.46403,212.12959999999998,212.79343999999998,213.4467,213.80880000000002,214.20281,214.60752,214.9273,215.21990000000002,215.47343,215.7456,216.0371,216.29840000000002,216.53459999999998,216.80064,217.16322,217.6846,218.4788,219.70250000000001,221.67323,225.49372000000002,231.9707,242.0318,255.48110999999997,270.5791,286.3989,302.5355,318.8612,335.39171999999996,352.18704,369.387,387.23100000000005,405.9542,426.0568,448.82263
0.760,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23577,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.0172,191.40689999999998,195.7006,199.69,203.09351,205.7199,207.57883,208.9573,209.9318,210.45584,211.08040000000003,211.7149,212.25959999999998,212.7612,213.0137,213.30093000000002,213.62619999999998,213.9334,214.2338,214.49564,214.7811,215.0883,215.364,215.61421,215.89770000000001,216.2823,216.8278,217.65650000000002,218.94033,220.9947,224.93561,231.67354,242.10999999999999,255.93552,271.38079999999997,287.5079,303.9215,320.50162,337.2749,354.3089,371.74742,389.83624000000003,408.82091,429.2047,452.28842
0.770,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23577,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.0171,191.40279999999998,195.677,199.61694,202.94062000000002,205.4744,207.2473,208.56782,209.5242,210.0345,210.5808,211.08939999999998,211.46310000000003,211.81011,212.00639999999999,212.25093999999999,212.55060999999998,212.8695,213.18124,213.45541999999998,213.75292000000002,214.07501,214.3683,214.63472000000002,214.937,215.34890000000001,215.92770000000002,216.7952,218.14079999999998,220.288,224.36870000000002,231.3918,242.2183,256.42611,272.22630000000004,288.66880000000003,305.36694,322.20869999999996,339.2312,356.5104,374.19401,392.534,411.78692,432.4597,455.8704
0.780,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23577,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.01700000000002,191.39739999999998,195.6488,199.53379999999999,202.77179999999998,205.20891,206.89473999999998,208.14802,209.02754,209.4327,209.8008,210.1438,210.3842,210.6394,210.845,211.1026,211.4105,211.74661,212.07422,212.36180000000002,212.67501000000001,213.01334000000003,213.3226,213.60649999999998,213.92984,214.37040000000002,214.98844,215.9023,217.31070000000003,219.55731999999998,223.7981,231.1299,242.35719999999998,256.9496,273.1088,289.8717,306.85933,323.9672,341.2432,358.77180000000004,376.7047,395.2998,414.82511,435.7921,459.53571
0.790,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23577,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.0168,191.3905,195.61572999999999,199.44119999999998,202.5888,204.92102000000003,206.4837,207.55201,208.20654000000002,208.46529999999998,208.68920999999997,208.93754,209.14700000000002,209.37333999999998,209.60791,209.89032,210.2239,210.58751,210.93651000000003,211.24110000000002,211.5719,211.92971,212.25634,212.55599999999998,212.90032,213.36941000000002,214.0285,214.9951,216.4681,218.81701,223.2356,230.89384,242.5237,257.4949,274.0093,291.0908,308.3665,325.7393,343.26761,361.0444,379.2255,398.0741,417.87012999999996,439.13,463.2054
0.800,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23577,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.01631,191.3819,195.57733000000002,199.33663,202.3695,204.5094,205.79472,206.54782,206.9649,207.17340000000002,207.3783,207.59452000000002,207.8212,208.06541,208.32704,208.6325,208.99372,209.39159999999998,209.77094000000002,210.09882000000002,210.451,210.82954,211.17614,211.4935,211.85653,212.3531,213.05292,214.07574,215.61674,218.0699,222.6826,230.68412999999998,242.71633,258.05894,274.92333,292.3202,309.8814,327.5169,345.29522,363.318,381.74502,400.8445,420.9085,442.45871999999997,466.8633
0.810,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23576,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.0154,191.3706,195.52791,199.17831999999999,201.96491,203.7362,204.67230999999998,205.17690000000002,205.46959999999999,205.6582,205.873,206.1172,206.3833,206.6637,206.96204,207.29999999999998,207.68769999999998,208.1195,208.53642,208.89364,209.27339999999998,209.67843,210.0464,210.3836,210.76701,211.29130999999998,212.03072,213.11294,214.728,217.29100000000003,222.12053999999998,230.49429999999998,242.94172999999998,258.6606,275.88084,293.60001,311.45341,329.3579,347.39203000000003,365.66644,384.3452,403.70099999999996,424.0387,445.88620000000003,470.6279
0.820,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23576,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.6177,187.01369999999997,191.3542,195.43344000000002,198.84124,201.2181,202.57562,203.24499999999998,203.62632,203.89122,204.10299999999998,204.3413,204.60823,204.9045,205.2259,205.56883000000002,205.9465,206.37079999999997,206.8377,207.28799999999998,207.6773,208.08961000000002,208.5258,208.91860000000003,209.27531,209.68130000000002,210.2339,211.0093,212.14973,213.8408,216.5153,221.57404,230.33259999999999,243.1897,259.27273,276.8388,294.8728,313.01180999999997,331.1795,349.46369999999996,367.98409999999996,386.90889999999996,406.5149,427.11973,449.25809999999996,474.3297
0.830,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23576,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.61762000000002,187.01,191.3083,195.1892,198.191,200.10413,201.1197,201.642,202.0178,202.30852000000002,202.54004,202.80071999999998,203.09081,203.41174,203.76311,204.14452,204.568,205.039,205.54670000000002,206.03032,206.4496,206.8959,207.3665,207.78723,208.16709999999998,208.59720000000002,209.1776,209.98822,211.18431999999999,212.95212,215.7407,221.0405,230.19673,243.45929999999998,259.89612,277.7991,296.14154,314.5608,332.98663,351.51623,370.27790999999996,389.44390000000004,409.295,430.16150000000005,452.585,477.98069999999996
0.840,3.3,7.071429,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.0419,81.439632,85.8376,90.23576,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.21811,182.61721000000003,186.99174,191.1492,194.6618,197.16812000000002,198.66060000000002,199.4414,199.92511000000002,200.34462,200.66563,200.9222,201.2071,201.5217,201.86659999999998,202.24151999999998,202.6553,203.12331,203.6439,204.20069999999998,204.72469999999998,205.17343,205.65284,206.16012999999998,206.61251,207.02062,207.4768,208.08589999999998,208.9343,210.1845,212.03153999999998,214.9409,220.50150000000002,230.0815,243.75911,260.5517,278.7943,297.44923,316.1527,334.84070999999994,353.6193,372.6257,392.03632000000005,412.1358,433.2672,455.9802,481.7049
0.850,3.3000181,7.071435,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.48618,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.04189,81.439632,85.8376,90.23576,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41910000000001,173.8186,178.2181,182.61142,186.89999999999998,190.75332,193.7718,195.793,196.9556,197.6155,198.1124,198.5764,198.9376,199.2226,199.5357,199.87564,200.24402,200.64640000000003,201.0909,201.59570000000002,202.1639,202.77554,203.34720000000002,203.82990999999998,204.34279999999998,204.88752,205.3756,205.81424,206.29870000000003,206.9408,207.83051,209.134,211.0636,214.10240000000002,219.94873,229.98621,244.09551000000002,261.2511,279.8409,298.8172,317.8133,336.77142,355.80639999999994,375.0647,394.72720000000004,415.08194,436.4858,459.4968,485.56062999999995
0.860,3.300122,7.071471,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.486173,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.04189,81.439632,85.8376,90.23576,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22404,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.0196,169.41903000000002,173.81852,178.2168,182.5714,186.6525,190.0823,192.61270000000002,194.2428,195.1883,195.81081,196.35139999999998,196.85333,197.2443,197.55642,197.89623999999998,198.2626,198.65844,199.089,199.56221,200.09741,200.70589999999999,201.36919999999998,201.98922000000002,202.5095,203.0569,203.63780000000003,204.16002,204.62742999999998,205.14149999999998,205.8194,206.75091999999998,208.10441999999998,210.1139,213.28141,219.41952,229.9167,244.4452,261.94684,280.8683,300.153,319.4305,338.64852,357.9301,377.43054,397.3351,417.93502,439.60029999999995,462.8979,489.28812000000005
0.870,3.3004052,7.071569,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.486173,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.04189,81.439632,85.8376,90.23576,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22403,138.6233,143.0226,147.4219,151.8213,156.2207,160.6201,165.01953,169.41899999999998,173.8182,178.2027,182.42843000000002,186.16002999999998,189.10469999999998,191.1864,192.50703000000001,193.3261,193.9535,194.53640000000001,195.0808,195.50131,195.8347,196.20039999999997,196.5958,197.02179999999998,197.48149999999998,197.98411,198.55022,199.1952,199.90613000000002,200.5755,201.1367,201.72349999999997,202.343,202.8974,203.39392,203.9407,204.65763,205.63362,207.03814,209.12941,212.4316,218.88379999999998,229.86771,244.82690000000002,262.6778,281.93412,301.53200000000004,321.09551,340.5781,360.11051000000003,379.85720000000003,400.0077,420.8567,442.7874,466.3765,493.0989
0.880,3.300979,7.071769,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.486173,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.644432,77.04189,81.439632,85.8376,90.23576,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82489999999999,134.22403,138.6233,143.0226,147.4219,151.8213,156.22064,160.62004000000002,165.01944,169.4188,173.81453000000002,178.13441999999998,182.10534,185.39583,187.8724,189.5812,190.6805,191.4453,192.10209999999998,192.7161,193.29510000000002,193.74722,194.1062,194.4973,194.9194,195.37300000000002,195.86139999999997,196.3946,196.99292,197.67234000000002,198.4253,199.14123999999998,199.7436,200.37313,201.03320000000002,201.61854,202.14494,202.7251,203.4818,204.50364,205.96051,208.1336,211.57262,218.35450999999998,229.84062999999998,245.2318,263.42693,283.01341,302.92152999999996,322.7691,342.51444,362.2961,382.2871,402.68171,423.77770000000004,445.97150000000005,469.84999999999997,496.90254000000004
0.890,3.301984,7.072118,11.289473000000001,15.60811,19.962294,24.33297,28.712600000000002,33.097632,37.486173,41.87712,46.26979,50.66373,55.058640000000004,59.454299999999996,63.850553000000005,68.247294,72.64443,77.04189,81.439632,85.8376,90.23576,94.6341,99.03259,103.4312,107.82992,112.22879999999999,116.62769999999999,121.02669999999999,125.42572,129.82484,134.22403,138.6233,143.0226,147.4219,151.82121,156.2206,160.61991,165.01922,169.4179,173.78913,177.9459,181.54582,184.3737,186.4368,187.85223,188.8112,189.5616,190.25193,190.89912,191.50833999999998,191.9873,192.37210000000002,192.7906,193.2378,193.7154,194.23119999999997,194.7953,195.42710000000002,196.1407,196.93184,197.6904,198.33259999999999,199.00583999999998,199.708,200.3266,200.88350000000003,201.49581,202.29200999999998,203.3606,204.8723,207.1274,210.70513,217.8323,229.83463,245.65882000000002,264.19352,284.10540000000003,304.32081999999997,324.4502,344.45669999999996,364.48580000000004,384.71930000000003,405.35601999999994,426.69683,449.15139999999997,473.3171,500.6977
